EmployeeID,Age,TenureMonths,Department,Gender,PerformanceScore,Satisfaction,Engagement,Motivation,Stress,WorkLifeBalance,OvertimeHours,TrainingHoursLastYear,AbsenteeismDays,PeerRating,ManagerRating,ProjectLoad,Attrition,PromotionReady,WillImprove,tenure_event_months,event_observed,Experience_Years,Age_Category,Performance_Category,Prediction
1637,44,75,Finance,Male,72.1283066204407,3.1837515319993743,3.108910145073674,3.5672252737640604,3.0358466897796563,3.156633957694313,0.6,10.3,1.1,4.6,4.5,2,0,No,0,26,0,6.25,35-50,,No
1638,52,30,Engineering,Female,68.31617933535728,4.287507889823036,4.300814471153211,3.876116152281021,4.2419103323213605,2.754028890399651,0.8,37.9,8.0,4.2,2.3,3,0,No,0,30,0,2.5,50+,,No
1639,32,48,Engineering,Female,65.13039653904781,3.5641701828884056,4.018845669137258,3.355120008379446,4.134801730476099,1.7655764273439307,0.1,40.3,7.8,4.0,4.9,6,0,No,0,7,0,4.0,25-35,,No
1640,31,117,Product,Male,65.84618003717463,4.875963502788097,3.638908520680401,4.322039812419303,3.326909981412686,2.532400686752678,8.4,37.0,3.8,4.2,4.6,5,0,No,0,20,0,9.75,25-35,,No
1641,24,35,Sales,Female,72.0,4.322488540038174,2.7878267513302872,3.6116800767207655,5.0,2.5654771589540184,4.5,46.6,11.0,3.9,2.9,1,0,No,0,31,0,2.9166666666666665,<25,,No
1642,35,86,Support,Female,68.86542976716828,2.9059116230335253,3.1663221160637494,3.8779021991444456,3.41728511641586,2.1972230938365342,0.4,26.9,5.4,4.3,3.3,1,0,Yes,0,7,0,7.166666666666667,25-35,,No
1643,37,38,Product,Male,71.84650673431732,1.4833588084539302,1.4132202320857097,3.828489041724135,3.976746632841343,3.0038601342818536,6.7,26.1,0.7,3.0,3.0,2,0,No,0,12,0,3.1666666666666665,35-50,,No
1644,31,31,Engineering,Female,71.82310416244898,4.827308046125155,3.81220835777823,3.685466494875637,2.8884479187755066,2.267473207942813,2.2,9.0,3.2,4.6,3.9,7,0,No,0,31,0,2.5833333333333335,25-35,,No
1645,50,78,Sales,Female,84.42195058568858,4.928531517157387,3.623707159872692,5.0,2.0390247071557126,3.152631527437906,1.0,13.0,4.0,4.5,4.7,3,0,No,0,47,0,6.5,35-50,,No
1646,31,24,Finance,Male,78.91841840155749,2.195169789214586,3.769631091980538,3.166704578004222,2.0907907992212538,3.5163700923017904,8.3,3.9,4.3,3.8,4.5,7,0,No,0,24,0,2.0,25-35,,No
1647,33,114,Product,Male,71.99276957041116,4.901957717780837,4.053887114008105,3.159430775873046,3.1536152147944203,2.55644704104974,8.6,16.1,7.8,3.3,3.3,5,0,No,0,46,0,9.5,25-35,,No
1648,51,49,Product,Female,87.98700401370041,3.866142471620049,3.947239337789001,4.255277397449405,2.6064979931497927,3.682867766476726,0.9,4.7,1.1,2.5,4.6,1,0,No,1,32,0,4.083333333333333,50+,,No
1649,22,96,HR,Male,78.87317133982697,3.8761733486126753,3.500655137418568,3.223864800739857,1.0634143300865186,2.0747779158770667,1.6,33.0,0.0,3.7,4.5,7,0,No,0,66,0,8.0,<25,,No
1650,26,100,Support,Male,88.03958716985149,5.0,3.643801238846477,3.4668749109208856,1.8302064150742587,2.2990403414433382,2.8,24.7,5.8,4.8,3.4,2,0,No,0,64,0,8.333333333333334,25-35,,No
1651,41,32,Engineering,Male,77.23680714810818,4.839945709338729,2.336115224973448,2.8308712373155056,2.5315964259459065,3.198104432137708,2.5,4.3,2.5,2.6,3.6,6,0,No,1,32,0,2.6666666666666665,35-50,,No
1652,29,55,Product,Female,46.66544124812568,3.98373904560463,3.074651418879517,4.093246335522069,3.617279375937159,3.9183369826997754,4.5,17.7,11.3,4.3,4.8,7,0,No,0,31,0,4.583333333333333,25-35,,No
1653,33,79,Product,Male,85.46414777232415,3.8805281487362944,3.6454239483151154,4.103405795587322,3.117926113837925,4.08065958734034,16.7,43.6,6.8,3.1,4.4,7,0,No,0,79,0,6.583333333333333,25-35,,No
1654,22,107,Engineering,Male,71.77212842100103,4.054303922105436,2.937731781678876,3.4478463520612443,2.9139357894994857,4.751151559941803,9.3,18.5,2.4,3.2,4.6,2,0,No,0,2,0,8.916666666666666,<25,,No
1655,41,58,Sales,Female,70.68182525400664,3.196079460167972,4.374135716285291,4.271853350784058,1.859087372996684,2.9610700126642406,2.3,8.0,7.6,2.6,5.0,3,0,No,1,8,0,4.833333333333333,35-50,,No
1656,49,99,Engineering,Male,72.52966783987581,3.3796236382583644,3.007231127140473,2.213499989013127,2.935166080062099,3.1852488131895256,5.6,1.4,6.2,2.9,4.0,4,1,No,0,60,1,8.25,35-50,,No
1657,58,3,Sales,Female,62.649797945108034,2.3539176912885598,3.794674870123485,3.1345172787885254,4.125101027445988,2.370592023883812,0.3,1.1,5.9,4.0,3.9,6,0,No,0,3,0,0.25,50+,,No
1658,58,80,Support,Other,72.53684977448289,3.079723957347298,3.7049090911338025,3.564016651031256,3.0815751127585567,2.171610301208079,6.3,26.4,3.6,4.1,4.7,2,0,No,0,62,0,6.666666666666667,50+,,No
1659,33,69,Sales,Female,65.30662716296372,3.3138631585533465,4.271649834249369,2.762174002477638,1.296686418518138,3.505714877694772,0.2,14.8,5.3,3.7,5.0,5,0,Yes,0,69,0,5.75,25-35,,Yes
1660,58,85,Engineering,Female,87.63504558860906,2.964823049524015,4.410712056625472,2.3010295700650225,1.8324772056954688,2.6017156504983814,14.2,15.8,2.3,3.1,3.1,5,0,No,0,20,0,7.083333333333333,50+,,No
1661,49,10,Sales,Male,66.75442224555368,3.49832817106499,4.224629349871146,3.4536832279692424,3.4227888772231525,4.409141280015561,1.7,14.8,8.0,2.6,3.4,4,0,No,0,10,0,0.8333333333333334,35-50,,No
1662,36,83,Product,Female,65.88463095044524,3.137366470582816,1.7045944187551798,4.2552160696485934,2.75768452477738,1.983852841319348,9.1,18.3,6.3,3.5,2.8,5,0,No,0,9,0,6.916666666666667,35-50,,No
1663,27,25,Finance,Male,58.33716046020703,3.960021754867501,4.674733333211814,4.72568671314121,2.7814197698964858,3.7377178852422266,2.8,5.3,2.7,3.2,3.9,3,0,No,0,25,0,2.0833333333333335,25-35,,No
1664,41,68,Sales,Male,74.53346835002952,1.902689512958448,4.9745774017751385,3.262169693435702,2.3332658249852427,2.394834685064674,7.3,23.8,0.8,3.7,4.3,2,0,No,0,30,0,5.666666666666667,35-50,,No
1665,35,61,Engineering,Male,70.42117557560017,3.253233374062713,3.1660881441106774,4.286572670097275,3.3894122121999124,2.5615963799051245,4.3,2.9,2.5,3.2,2.8,3,0,No,0,7,0,5.083333333333333,25-35,,No
1666,23,29,Product,Male,74.32183542649071,3.6031892971642985,3.812982221405565,4.209233630460535,2.6890822867546507,3.785200858726828,9.5,10.9,3.8,3.3,4.5,7,0,No,0,29,0,2.4166666666666665,<25,,No
1667,30,19,Support,Female,58.153226443457214,3.14836274342241,2.7982514878822964,4.674886539467598,2.7733867782713952,2.6917076075028823,8.0,32.1,0.4,3.6,3.2,4,1,No,0,13,1,1.5833333333333333,25-35,,No
1668,58,43,Sales,Male,52.85444678332625,3.4066908089402377,1.846459343941064,3.4198471757167987,1.9727766083368732,2.83579433923209,1.2,24.5,4.3,3.8,3.2,4,0,No,0,9,0,3.5833333333333335,50+,,No
1669,41,66,Engineering,Female,75.97261740371447,1.7252002945487273,2.935156261011852,2.261199603852261,3.763691298142769,2.569057472803588,2.1,28.2,4.6,4.5,4.5,3,0,Yes,0,7,0,5.5,35-50,,Yes
1670,47,74,Engineering,Female,88.53426558323284,3.8365470234119554,3.1138748644827507,3.756148681938196,2.632867208383578,4.906526812452097,2.7,45.8,10.3,3.2,3.1,6,0,No,0,2,0,6.166666666666667,35-50,,No
1671,50,61,Engineering,Female,56.23223933376048,3.962523932599107,3.280634341783366,2.888965007224222,3.73388033311976,2.744262320027991,16.3,19.3,2.9,3.9,2.5,1,0,No,0,53,0,5.083333333333333,35-50,,No
1672,22,43,Finance,Male,91.52318312806804,4.10027602880887,2.7369773189946107,3.121195912750394,1.788408435965982,3.346396995689487,9.1,20.3,6.9,4.9,4.2,4,0,No,0,24,0,3.5833333333333335,<25,,No
1673,56,25,Product,Female,69.67623372324279,4.184444588685391,2.9399173498644853,3.459024684757454,4.861883138378608,3.118277759747033,16.4,16.8,8.5,4.0,3.5,2,1,No,0,25,1,2.0833333333333335,50+,,No
1674,27,20,HR,Male,66.34525192297356,3.4349235000055183,3.590094310534433,3.428857894920686,4.277374038513222,3.499275355551835,10.0,14.7,1.7,4.4,4.6,6,0,Yes,0,20,0,1.6666666666666667,25-35,,Yes
1675,58,48,Support,Male,68.016,4.1898811806509375,2.906795715200872,3.813247413516636,1.092,2.746736747730658,4.6,7.9,2.6,3.0,4.3,4,0,No,0,48,0,4.0,50+,,No
1676,26,83,Sales,Other,55.35987495012743,3.7280813597164095,4.0891718992950254,4.262525053135694,2.0200625249362845,3.1192644889125147,1.1,21.0,0.2,2.9,2.2,3,0,No,1,83,0,6.916666666666667,25-35,,No
1677,54,87,Support,Male,81.09673121798023,4.052305560941012,4.213494586257696,3.405811533379227,3.401634391009885,3.654556808094541,6.2,24.3,1.6,3.4,4.7,3,0,No,0,1,0,7.25,50+,,No
1678,35,24,Support,Male,63.55545731229801,2.061929662290229,5.0,4.016558005286404,1.572271343850996,2.5232935757973074,4.6,24.9,9.1,3.5,5.0,5,0,No,1,5,0,2.0,25-35,,No
1679,33,11,Engineering,Female,61.087188164326655,2.567958144346488,4.613111938911116,3.7118528079444046,2.756405917836674,4.280389220965339,4.4,20.8,4.7,4.4,4.4,6,0,No,0,11,0,0.9166666666666666,25-35,,No
1680,41,110,Sales,Male,81.29873642804641,4.87990523210348,3.818792752495573,4.448395516702757,3.3006317859767966,4.3669324671374685,3.7,31.1,6.4,2.9,4.5,1,0,Yes,0,74,0,9.166666666666666,35-50,,Yes
1681,45,98,Finance,Female,47.87745182395896,1.0003730647007172,3.0417621329990894,3.549126519114947,2.7612740880205164,3.8458433635428655,7.3,20.4,3.9,3.4,3.4,3,1,No,1,66,1,8.166666666666666,35-50,,No
1682,55,55,Engineering,Male,50.51832259292581,3.196196264644092,3.864372616506599,3.636858659380356,3.590838703537096,3.362888745236835,12.6,15.1,0.4,4.4,3.2,7,1,No,1,17,1,4.583333333333333,50+,,No
1683,46,28,Sales,Male,70.39865980920376,4.717174445298351,3.8939363639247206,3.400479641600875,2.200670095398118,1.0,4.7,8.9,6.0,3.7,3.8,5,0,No,0,9,0,2.3333333333333335,35-50,,No
1684,50,69,HR,Male,76.36,3.621239334458235,3.138018219894905,3.570201168033204,1.07,3.681862019389016,3.5,1.4,7.8,3.5,4.3,5,0,Yes,0,59,0,5.75,35-50,,Yes
1685,52,63,Product,Male,73.91976937566987,2.878971631724544,4.30535825707759,3.0732094973233006,3.940115312165061,2.9478026352940216,7.9,37.5,5.0,3.7,4.3,2,0,No,0,33,0,5.25,50+,,No
1686,44,59,HR,Male,63.84437069279495,3.4377494787749208,2.341711786786312,2.993922171085189,3.77781465360253,3.078353029724214,0.1,11.6,5.5,2.6,3.2,5,0,No,0,2,0,4.916666666666667,35-50,,No
1687,59,5,Support,Female,95.4,2.7718798199975536,3.3800401480162408,4.32061230822618,5.0,1.5923604025294649,8.4,8.9,0.3,2.6,3.2,1,0,No,0,5,0,0.4166666666666667,50+,,No
1688,41,51,Sales,Female,69.88799999999999,3.7249494927569393,4.100272613385666,2.833438653452319,1.206,3.744229637286773,10.3,15.0,6.1,2.2,2.4,2,0,No,0,51,0,4.25,35-50,,No
1689,44,21,Support,Female,65.65433578130637,2.625694147077848,3.341174267167113,3.4447055282416774,3.7728321093468153,1.9962770578557407,11.1,16.7,8.0,3.7,4.1,3,0,No,0,2,0,1.75,35-50,,No
1690,37,12,Finance,Male,64.24,4.821674419955724,3.413921036913656,4.512274229016797,1.08,3.406582091392255,4.0,39.7,5.2,4.2,3.3,6,0,No,0,12,0,1.0,35-50,,No
1691,29,50,Support,Female,68.28701343664936,4.607290928814363,3.475992724926948,3.4178393639971145,4.606493281675319,4.114191733718857,2.5,16.1,1.4,4.1,3.4,7,1,No,0,50,1,4.166666666666667,25-35,,No
1692,42,4,Sales,Female,76.77626633260799,3.244829652833976,2.847958883381029,4.36299236294846,3.3118668336960093,2.877604636814203,1.2,51.6,8.9,4.4,5.0,3,0,No,1,4,0,0.3333333333333333,35-50,,No
1693,22,118,Finance,Female,86.6758576953525,2.209199906460195,4.656510838416788,3.227163423418527,1.8620711523237468,4.394446552705596,0.7,20.8,1.2,4.7,4.1,5,0,No,0,118,0,9.833333333333334,<25,,No
1694,29,113,Finance,Male,50.74355505079713,2.7994234584963893,2.6837660952694664,2.859069114919845,3.6782224746014354,2.6277086596135373,4.9,44.7,5.2,3.6,3.9,4,1,No,0,89,1,9.416666666666666,25-35,,No
1695,50,42,Sales,Female,68.35809001543387,3.3428680910545765,3.8863433946688968,2.4241393160793434,2.320954992283064,3.840389769057901,3.7,30.7,6.9,3.4,4.3,1,0,No,0,8,0,3.5,35-50,,No
1696,53,84,Engineering,Female,75.19916780089747,3.915476461970518,3.972283108454136,4.7501792554181295,3.1004160995512686,2.1256928236873254,0.0,24.3,7.2,4.7,4.7,1,0,No,0,41,0,7.0,50+,,No
1697,59,38,Engineering,Male,76.91207856758183,2.41039266939796,2.74624028891193,2.790503054692468,3.043960716209084,4.228017391212471,1.9,38.9,1.4,2.9,2.3,5,0,No,0,38,0,3.1666666666666665,50+,,No
1698,26,25,Engineering,Female,66.8396637277054,2.411312460935755,3.665793828942669,4.2977492721000745,4.630168136147295,4.08839134432136,4.3,33.5,4.4,2.6,3.1,1,0,No,0,5,0,2.0833333333333335,25-35,,No
1699,43,14,Support,Male,73.17414817982697,3.68623725134583,2.781331044529768,2.9000423785652942,4.662925910086512,3.7215221306673567,2.4,27.6,4.2,3.2,3.4,7,1,No,0,4,1,1.1666666666666667,35-50,,No
1700,55,75,Engineering,Female,61.82253074654701,4.478098638030584,4.851938227550351,4.7539071343518575,2.238734626726494,2.94604427704757,1.8,47.8,8.3,3.1,2.8,2,0,No,0,31,0,6.25,50+,,No
1701,22,32,Engineering,Female,85.58378876400793,2.6446901121299105,2.575095356721408,5.0,4.058105617996036,2.038199438914699,10.0,14.0,5.4,3.5,3.4,5,1,Yes,0,19,1,2.6666666666666665,<25,,Yes
1702,47,11,Support,Female,79.96631968885941,2.0217569227134597,3.011492615191232,2.350775952247731,3.466840155570297,2.948423716302488,15.6,8.1,8.3,2.8,2.4,4,1,No,0,11,1,0.9166666666666666,35-50,,No
1703,31,61,Sales,Male,55.69336413401382,5.0,2.498197492479977,2.832194852672949,1.603317932993088,4.29927645817331,10.8,11.9,5.6,3.8,4.3,3,0,No,0,10,0,5.083333333333333,25-35,,No
1704,51,18,HR,Male,58.86445676074436,4.340638494144541,2.378071145819203,4.31850549104258,2.11777161962782,3.416965684412204,0.7,41.0,3.8,3.0,3.2,1,0,No,0,18,0,1.5,50+,,No
1705,39,27,Engineering,Female,53.4,2.8579962382329684,5.0,4.110434338692652,5.0,1.902266763438795,4.7,37.4,4.6,4.5,3.8,6,0,No,0,18,0,2.25,35-50,,No
1706,38,55,Product,Male,76.21629119779068,4.227753115365141,4.088497206521306,4.321537483808154,3.4418544011046546,2.2877451245220524,14.2,13.7,8.6,2.5,3.6,3,0,No,0,55,0,4.583333333333333,35-50,,No
1707,47,54,Support,Male,51.92044084096496,3.174576433357949,3.7262640831304896,3.240995559676499,3.8397795795175225,4.427836260767052,2.0,8.3,0.1,3.4,4.0,4,0,No,0,14,0,4.5,35-50,,No
1708,29,82,Support,Female,66.43608862473398,4.3248635359552345,3.0090807329877705,5.0,2.7819556876330087,3.739121476915097,9.7,17.5,6.7,3.2,1.6,4,0,No,0,74,0,6.833333333333333,25-35,,No
1709,33,87,Sales,Female,75.83188382943868,3.6842844849841234,4.416850629942092,3.79443957335182,2.334058085280658,2.1893998913340647,3.7,7.8,2.1,3.7,4.0,2,0,No,1,18,0,7.25,25-35,,No
1710,48,75,Support,Male,67.94147098473105,3.496882222022402,2.8581998045692925,2.726429938525184,3.1292645076344745,1.7107516534428655,15.1,14.1,1.5,4.2,3.4,4,0,Yes,0,32,0,6.25,35-50,,Yes
1711,29,21,Engineering,Male,72.93620811049243,3.374133740056144,4.314275364897092,3.497481199965644,2.5818959447537826,2.73746207885994,2.4,7.3,7.1,3.7,3.9,4,0,No,0,13,0,1.75,25-35,,Yes
1712,46,44,Engineering,Male,58.8505058620632,2.17640660619165,2.8147398510549277,2.737146483016934,1.6747470689684016,1.6337771628090725,18.4,0.7,1.4,3.4,2.7,1,0,No,0,44,0,3.6666666666666665,35-50,,No
1713,25,5,Engineering,Female,78.89065091490806,5.0,3.0199430683118957,4.9727530868432845,2.104674542545968,3.159748958993699,15.4,42.6,5.1,4.1,3.9,3,0,No,1,5,0,0.4166666666666667,<25,,No
1714,54,87,Finance,Female,60.40823097117554,2.3940834025704216,4.2824541475061295,3.1717349897599068,3.595884514412231,5.0,4.4,11.8,2.5,4.2,4.6,6,0,Yes,0,60,0,7.25,50+,,Yes
1715,22,41,HR,Female,67.23338137820481,2.149980027054767,4.377444609740191,4.093986787795698,2.4333093108975885,1.8627395318707447,0.7,37.0,3.1,3.7,3.8,1,0,No,0,37,0,3.4166666666666665,<25,,No
1716,40,59,HR,Female,73.00059023594419,3.2196843849394465,4.137725640507085,3.323461484014256,2.9497048820279077,3.132576903114406,6.2,17.3,5.4,3.8,3.0,1,0,No,0,14,0,4.916666666666667,35-50,,No
1717,52,89,Engineering,Female,69.97415389900559,2.446589728914912,2.655293295818885,3.207690152189989,3.1129230504972103,4.480733917798126,3.9,6.4,4.4,4.0,3.1,7,1,No,0,37,1,7.416666666666667,50+,,No
1718,37,105,Sales,Female,69.96989990236256,3.3485297021169207,3.197945820849454,2.1717966549751595,3.16505004881872,3.974179072470085,2.6,26.1,1.7,2.2,4.1,5,0,No,0,105,0,8.75,35-50,,No
1719,35,54,Support,Male,58.91084187736926,3.956076989364463,3.741208867078662,4.178539682392454,4.04457906131537,3.1661333566807754,4.9,15.3,1.9,3.2,4.1,6,0,No,0,38,0,4.5,25-35,,No
1720,26,74,Sales,Female,68.92139163013707,4.609407272789503,2.8356471342809177,4.739345002103347,1.739304184931468,3.1682861968486224,1.9,17.5,1.4,3.8,3.9,5,0,No,0,74,0,6.166666666666667,25-35,,No
1721,47,22,Support,Male,69.19149455291276,4.179092813090138,4.833866484116363,2.9672259349078787,3.404252723543624,2.2596811958178784,1.7,21.7,6.2,3.3,3.6,2,0,No,1,14,0,1.8333333333333333,35-50,,No
1722,49,83,Engineering,Female,51.05794441296071,3.0112137761863726,1.4382477504445088,2.463816708001063,3.721027793519648,3.059109806995002,8.3,10.3,8.2,3.3,3.8,6,0,No,0,68,0,6.916666666666667,35-50,,No
1723,23,65,Support,Female,61.392296441997,3.32401406081136,2.8991344361677625,4.342652834190264,4.003851779001505,3.519096642816117,10.9,0.5,6.5,3.8,3.5,2,0,No,0,46,0,5.416666666666667,<25,,No
1724,27,64,Finance,Male,77.54983519882975,4.046616690809722,3.141390147417152,2.3830069207149998,1.5750824005851274,4.294602188946681,9.4,19.4,7.0,3.8,3.3,4,0,No,0,62,0,5.333333333333333,25-35,,No
1725,30,71,Engineering,Female,54.306361563306005,1.6376896933058778,1.0404507017054092,4.675626348758607,3.196819218346998,2.7418419388367195,7.1,31.6,2.4,3.9,4.2,2,0,No,1,45,0,5.916666666666667,25-35,,No
1726,54,4,Engineering,Male,79.86384810720297,3.7678733081600817,2.3433937827874285,2.976483901636304,4.518075946398517,3.129148384742884,0.1,9.2,5.6,2.9,3.8,7,0,No,0,4,0,0.3333333333333333,50+,,No
1727,46,65,Finance,Female,85.55024103831325,1.993968790289662,4.162760561287862,2.817365805740299,2.824879480843377,2.4457078673189856,6.2,21.8,4.0,2.4,4.6,2,0,No,0,42,0,5.416666666666667,35-50,,No
1728,34,15,Support,Male,54.14101059607142,4.853075794705356,3.627255272897668,3.898769936905033,3.4794947019642914,3.5027926615864544,9.8,38.1,4.6,4.1,4.5,4,0,No,0,15,0,1.25,25-35,,No
1729,30,104,Sales,Female,85.07920881082963,2.928925576170527,5.0,2.8694885719908503,3.6103955945851847,4.0054015052780665,1.5,18.9,6.9,2.9,3.8,3,0,No,0,20,0,8.666666666666666,25-35,,No
1730,34,76,Sales,Male,70.52293968879651,3.406845299465148,4.990703801296338,3.134311134965433,1.8885301556017395,3.8666832120869055,5.7,21.0,7.5,2.9,4.1,7,1,No,0,76,1,6.333333333333333,25-35,,No
1731,52,22,Support,Male,71.56835054200005,2.3979191914121483,3.989741740743552,3.983185546136805,4.715824728999974,2.24683163210188,4.1,20.7,2.8,2.8,2.8,4,0,No,0,2,0,1.8333333333333333,50+,,No
1732,32,86,Finance,Male,61.80099840606219,2.7051048485989746,3.881914424100641,1.7567101302666832,3.5995007969689032,3.432176888510773,15.0,11.8,0.2,4.4,3.5,4,0,No,0,1,0,7.166666666666667,25-35,,No
1733,25,114,Sales,Male,79.05699437161314,4.8467745778709865,3.6593379977210105,5.0,3.521502814193426,2.6904187245748306,10.1,8.1,3.4,3.7,3.9,3,0,No,0,25,0,9.5,<25,,No
1734,55,47,HR,Male,77.27605475602108,4.6185737953248776,1.2104261839084591,3.734912105972591,1.3119726219894647,4.20994501408755,8.7,8.1,3.3,3.8,2.3,4,0,No,0,47,0,3.9166666666666665,50+,,No
1735,59,81,Engineering,Female,58.79891040357338,1.7707158351201648,2.344896438006532,2.6656271900771777,3.7005447982133126,3.1548185495038155,5.3,24.4,4.9,4.1,3.9,5,0,No,0,11,0,6.75,50+,,No
1736,25,93,Finance,Male,55.14717931724172,4.8610384487931295,3.690607952789041,2.886203704570527,3.426410341379137,1.932437995583024,6.0,29.1,6.5,3.5,2.8,2,0,No,0,43,0,7.75,<25,,No
1737,59,46,Sales,Male,49.48761734455587,4.392313575983121,4.154423137872905,4.493317102608642,4.506191327722064,3.10217756495304,4.1,29.7,1.7,4.3,2.9,4,0,No,0,29,0,3.8333333333333335,50+,,No
1738,40,14,Product,Male,73.1625304286087,3.2084773198573644,3.860702830924327,4.180842348059283,2.5687347856956464,3.712625312278993,4.0,15.5,2.0,2.5,3.2,1,0,No,0,13,0,1.1666666666666667,35-50,,No
1739,27,50,HR,Female,79.09931665919689,3.896645691469604,2.796781529055908,4.809424525828169,1.9003416704015583,3.5196054568285198,4.4,33.1,1.1,2.6,3.6,2,0,No,1,13,0,4.166666666666667,25-35,,No
1740,55,20,HR,Female,79.50447798954866,3.537891769795076,4.443665654222547,3.153805724156612,2.1477610052256666,2.8393835877132174,1.5,23.7,7.8,2.6,2.5,7,0,Yes,0,3,0,1.6666666666666667,50+,,No
1741,39,50,Finance,Female,69.82595647001459,5.0,4.934199625879173,3.9372670697206416,2.387021764992701,2.7732539491159685,4.6,20.8,3.4,3.8,4.3,5,0,No,0,28,0,4.166666666666667,35-50,,No
1742,34,112,Product,Female,58.26969303626275,2.791436788727616,4.444190640262206,4.041254329426942,1.915153481868626,2.411246041605315,11.7,20.1,2.5,3.9,3.7,5,0,No,0,22,0,9.333333333333334,25-35,,No
1743,44,33,Support,Male,58.55967995246801,3.402986606210828,4.490639396631424,4.25621400020179,4.120160023765993,2.9447253416982244,1.5,10.2,5.6,3.1,5.0,7,0,No,0,13,0,2.75,35-50,,No
1744,40,119,HR,Male,80.44060427413666,2.8198999895674457,3.0966967818403104,4.601824898745656,4.179697862931667,2.529888930126777,2.6,1.7,2.2,3.3,3.8,7,1,No,0,119,1,9.916666666666666,35-50,,No
1745,32,59,Support,Male,64.36358340228011,2.0042283505531544,4.56834071043072,3.126188875324522,2.9182082988599447,4.173077387559583,15.7,27.5,4.0,4.5,4.1,4,0,No,0,59,0,4.916666666666667,25-35,,No
1746,22,43,Finance,Female,72.75751984416839,5.0,3.731182775394892,3.608663785791616,2.4712400779158057,2.488976348341545,3.2,21.1,9.4,2.9,2.9,3,0,No,0,27,0,3.5833333333333335,<25,,No
1747,45,79,HR,Other,59.932,2.530833420897588,4.060399975669805,3.211880203535884,1.084,3.410056016125981,4.2,7.1,9.4,3.7,2.7,1,0,No,0,27,0,6.583333333333333,35-50,,No
